"time","INV01 - MPPT1_STR01 - Normalized DC Power","INV01 - MPPT1_STR02 - Normalized DC Power","INV01 - MPPT2_STR01 - Normalized DC Power","INV01 - MPPT2_STR02 - Normalized DC Power","INV01 - MPPT3_STR01 - Normalized DC Power","INV01 - MPPT3_STR02 - Normalized DC Power","INV01 - MPPT4_STR01 - Normalized DC Power","INV01 - MPPT4_STR02 - Normalized DC Power","INV01 - MPPT5_STR01 - Normalized DC Power","INV01 - MPPT5_STR02 - Normalized DC Power","INV01 - MPPT6_STR01 - Normalized DC Power","INV01 - MPPT6_STR02 - Normalized DC Power","INV02 - MPPT1_STR01 - Normalized DC Power","INV02 - MPPT1_STR02 - Normalized DC Power","INV02 - MPPT2_STR01 - Normalized DC Power","INV02 - MPPT2_STR02 - Normalized DC Power","INV02 - MPPT3_STR01 - Normalized DC Power","INV02 - MPPT3_STR02 - Normalized DC Power","INV02 - MPPT4_STR01 - Normalized DC Power","INV02 - MPPT4_STR02 - Normalized DC Power","INV02 - MPPT5_STR01 - Normalized DC Power","INV02 - MPPT5_STR02 - Normalized DC Power","INV02 - MPPT6_STR01 - Normalized DC Power","INV02 - MPPT6_STR02 - Normalized DC Power","INV03 - MPPT1_STR01 - Normalized DC Power","INV03 - MPPT1_STR02 - Normalized DC Power","INV03 - MPPT2_STR01 - Normalized DC Power","INV03 - MPPT2_STR02 - Normalized DC Power","INV03 - MPPT3_STR01 - Normalized DC Power","INV03 - MPPT3_STR02 - Normalized DC Power","INV03 - MPPT4_STR01 - Normalized DC Power","INV03 - MPPT4_STR02 - Normalized DC Power","INV03 - MPPT5_STR01 - Normalized DC Power","INV03 - MPPT5_STR02 - Normalized DC Power","INV03 - MPPT6_STR01 - Normalized DC Power","INV03 - MPPT6_STR02 - Normalized DC Power","INV04 - MPPT1_STR01 - Normalized DC Power","INV04 - MPPT1_STR02 - Normalized DC Power","INV04 - MPPT2_STR01 - Normalized DC Power","INV04 - MPPT2_STR02 - Normalized DC Power","INV04 - MPPT3_STR01 - Normalized DC Power","INV04 - MPPT3_STR02 - Normalized DC Power","INV04 - MPPT4_STR01 - Normalized DC Power","INV04 - MPPT4_STR02 - Normalized DC Power","INV04 - MPPT5_STR01 - Normalized DC Power","INV04 - MPPT5_STR02 - Normalized DC Power","INV04 - MPPT6_STR01 - Normalized DC Power","INV04 - MPPT6_STR02 - Normalized DC Power","INV05 - MPPT1_STR01 - Normalized DC Power","INV05 - MPPT1_STR02 - Normalized DC Power","INV05 - MPPT2_STR01 - Normalized DC Power","INV05 - MPPT2_STR02 - Normalized DC Power","INV05 - MPPT3_STR01 - Normalized DC Power","INV05 - MPPT3_STR02 - Normalized DC Power","INV05 - MPPT4_STR01 - Normalized DC Power","INV05 - MPPT4_STR02 - Normalized DC Power","INV05 - MPPT5_STR01 - Normalized DC Power","INV05 - MPPT5_STR02 - Normalized DC Power","INV05 - MPPT6_STR01 - Normalized DC Power","INV05 - MPPT6_STR02 - Normalized DC Power","INV06 - MPPT1_STR01 - Normalized DC Power","INV06 - MPPT1_STR02 - Normalized DC Power","INV06 - MPPT2_STR01 - Normalized DC Power","INV06 - MPPT2_STR02 - Normalized DC Power","INV06 - MPPT3_STR01 - Normalized DC Power","INV06 - MPPT3_STR02 - Normalized DC Power","INV06 - MPPT4_STR01 - Normalized DC Power","INV06 - MPPT4_STR02 - Normalized DC Power","INV06 - MPPT5_STR01 - Normalized DC Power","INV06 - MPPT5_STR02 - Normalized DC Power","INV06 - MPPT6_STR01 - Normalized DC Power","INV06 - MPPT6_STR02 - Normalized DC Power","INV07 - MPPT1_STR01 - Normalized DC Power","INV07 - MPPT1_STR02 - Normalized DC Power","INV07 - MPPT2_STR01 - Normalized DC Power","INV07 - MPPT2_STR02 - Normalized DC Power","INV07 - MPPT3_STR01 - Normalized DC Power","INV07 - MPPT3_STR02 - Normalized DC Power","INV07 - MPPT4_STR01 - Normalized DC Power","INV07 - MPPT4_STR02 - Normalized DC Power","INV07 - MPPT5_STR01 - Normalized DC Power","INV07 - MPPT5_STR02 - Normalized DC Power","INV07 - MPPT6_STR01 - Normalized DC Power","INV07 - MPPT6_STR02 - Normalized DC Power","INV08 - MPPT1_STR01 - Normalized DC Power","INV08 - MPPT1_STR02 - Normalized DC Power","INV08 - MPPT2_STR01 - Normalized DC Power","INV08 - MPPT2_STR02 - Normalized DC Power","INV08 - MPPT3_STR01 - Normalized DC Power","INV08 - MPPT3_STR02 - Normalized DC Power","INV08 - MPPT4_STR01 - Normalized DC Power","INV08 - MPPT4_STR02 - Normalized DC Power","INV08 - MPPT5_STR01 - Normalized DC Power","INV08 - MPPT5_STR02 - Normalized DC Power","INV08 - MPPT6_STR01 - Normalized DC Power","INV08 - MPPT6_STR02 - Normalized DC Power","INV08 - MPPT1_STR01 - Normalized DC Power","INV08 - MPPT1_STR02 - Normalized DC Power","INV08 - MPPT2_STR01 - Normalized DC Power","INV08 - MPPT2_STR02 - Normalized DC Power","INV08 - MPPT3_STR01 - Normalized DC Power","INV08 - MPPT3_STR02 - Normalized DC Power","INV08 - MPPT4_STR01 - Normalized DC Power","INV08 - MPPT4_STR02 - Normalized DC Power","INV08 - MPPT5_STR01 - Normalized DC Power","INV08 - MPPT5_STR02 - Normalized DC Power","INV08 - MPPT6_STR01 - Normalized DC Power","INV08 - MPPT6_STR02 - Normalized DC Power","INV09 - MPPT1_STR01 - Normalized DC Power","INV09 - MPPT1_STR02 - Normalized DC Power","INV09 - MPPT2_STR01 - Normalized DC Power","INV09 - MPPT2_STR02 - Normalized DC Power","INV09 - MPPT3_STR01 - Normalized DC Power","INV09 - MPPT3_STR02 - Normalized DC Power","INV09 - MPPT4_STR01 - Normalized DC Power","INV09 - MPPT4_STR02 - Normalized DC Power","INV09 - MPPT5_STR01 - Normalized DC Power","INV09 - MPPT5_STR02 - Normalized DC Power","INV09 - MPPT6_STR01 - Normalized DC Power","INV09 - MPPT6_STR02 - Normalized DC Power"
"7:00","0.21210349673744","0.20806343153189","0.2833229057042","0.26790396843429","0.17478879714699","0.20291572737846","0.29326000366211","0.27370934141254","0.25364300676767","0.26339850684905","0.27280867245189","0.26501413722765","0.20603776010535","0.19403556683113","0","0","0","0","0.22251996908382","0.21927150167521","0","0","0.23878616479858","0.17366266639384","0.20345500196258","0.16857700677387","0.2813299987793","0.2813299987793","0.21700143149803","0.22084217030931","0.28136333155632","0.26459332977931","0.23184472828247","0.24894802965534","0.27163786814003","0.2604746699632","0.25752803645949","0.27632569880721","0.27372378807437","0.26627552429927","0.20883599677285","0.21463699815591","0.27377919702352","0.27190399881999","0.25608347046704","0.25796643534611","0.26995133243465","0.25319573931688","0.2405125020345","0.23858840385319","0.26932320435576","0.26184200683594","0.082504403177098","0.073128902892268","0.083737501831055","0.0725725022524","0.18906159828256","0.22378719721616","0.28380427324556","0.2557972642203","0.1797499374519","0.20269673409758","0.28187169699094","0.26693809794615","0.22464026427975","0.25484399780273","0.26659080436201","0.26095860070791","0.20983952473629","0.19058819861329","0.28132810512287","0.25710779691572","0.23182032970905","0.2565225","0.26852063924236","0.26664286987325","0.20391926885059","0.18468160431447","0.27909499511719","0.27165246013962","0.20983966756185","0.23654653616171","0.26584766755938","0.26959200178544","0.06268353317047","0.049778099999948","0.065357831935465","0.057888365746566","0.20284950256348","0.21057710220053","0.27591410058489","0.262775324301","0.16746630074723","0.17131610171392","0.26847773807805","0.2910073301185","0.17762762762763","0.26666666666667","0.19534534534535","0.10165165165165","0.08978978978979","0.13963963963964","0.096546546546546","0.26036036036036","0.33228228228228","0.36546546546546","0.098798798798799","0.12792792792793","0.22455006191811","0.24357972825926","0.2687160631679","0.16085117168947","0.25562559936848","0.25938479125328","0.26827200763607","0.25709400028515","0.22909566308498","0.23848483422875","0.26667593709904","0.26667593709904"
"7:05","0.26795510276038","0.25989629126472","0.33316338885873","0.3216085954821","0.21063499658704","0.2433549970746","0.3429125","0.31939849906564","0.30302579593193","0.3167997015046","0.32985100138346","0.32208980412653","0.24013999761442","0.2241306676209","0","0","0","0","0.25046733029048","0.26801600304286","0","0","0.29213360139027","0.24289760102405","0.25721079950606","0.20849663222904","0.33349487458591","0.33349487458591","0.27468479478792","0.27849986226651","0.33106220065034","0.31804289544306","0.2618181270703","0.29262025804685","0.32782934315936","0.31106533657583","0.31850067666737","0.32412126693796","0.32037866755486","0.31292799911181","0.2712826597681","0.2751581273262","0.3206193065615","0.3206193065615","0.31058319862553","0.30300800130208","0.32149666055926","0.30467415914289","0.28995523362257","0.28611476607281","0.32336573283006","0.31584559773634","0.098000934655174","0.082923867698737","0.099164767573619","0.086067533405073","0.23361873904937","0.27223340620432","0.33210647312247","0.3059857333336","0.20913840435006","0.25948654633996","0.33601799560547","0.31735033363366","0.26334477300595","0.30313068160033","0.31698203202554","0.31510639600096","0.2600180706982","0.22509026670415","0.32848639980532","0.30608959911067","0.27922161261215","0.30581413938319","0.32491706717898","0.31740452754415","0.25262039143111","0.23140800034571","0.32934388780842","0.32004039248881","0.25669040400785","0.28925560519797","0.31834198893229","0.33145019383411","0.072248798136743","0.06483866527764","0.08411249777178","0.069159165329734","0.22806810420539","0.2514597029088","0.3344145340196","0.31562719636977","0.1959011979969","0.20550420036782","0.31987199136353","0.34433279463501","0.22267267267267","0.33618618618619","0.23198198198198","0.12672672672673","0.12762762762763","0.16531531531531","0.11201201201201","0.30705705705706","0.37927927927928","0.40765765765766","0.11456456456456","0.15585585585586","0.27733020329218","0.29053640430571","0.31968603200265","0.18538006656219","0.30660299910307","0.30660300358772","0.31485826812751","0.30367987419968","0.27825750178099","0.2894625","0.32068827340069","0.31136593113619"
"7:10","0.29530445998513","0.28519129348122","0.39511699206813","0.37777039956706","0.25003850872397","0.2744325","0.40311200500488","0.3559184072319","0.35463600116205","0.36448700602214","0.3862921592617","0.37270399629752","0.28223066894531","0.26005539921579","0","0","0","0","0.28894659832675","0.32322840083291","0","0","0.33440159370763","0.30867839537106","0.27576400092602","0.23692400092602","0.39224422957573","0.38849069978949","0.28773499298517","0.2973261687173","0.38930429119352","0.37254000281342","0.32537241101115","0.35185620425062","0.37804014018936","0.36127973382689","0.36024959798374","0.37525999715416","0.3737260026598","0.37000733953953","0.29892940435769","0.30475270348093","0.37501333454863","0.3768883904698","0.36232700271368","0.35284199819088","0.36974929321372","0.36411859415752","0.34147520343094","0.32804640234527","0.37081966756423","0.37270199910243","0.1134520040199","0.10021593425447","0.11313400351898","0.10182060091931","0.26747160257378","0.30235919688206","0.3900636680514","0.3564696726586","0.25497120844059","0.31485080375913","0.38434106991666","0.36941520394433","0.29256150364717","0.34801433424513","0.37601739940462","0.36479299682617","0.31010746613998","0.27736320300878","0.38431360157369","0.36006079780375","0.31771847075553","0.35216986998936","0.38285359846948","0.37346992740971","0.26728310981193","0.24613120220809","0.38373679151777","0.38001119513588","0.3150070058945","0.33791660235077","0.36648733155012","0.379576156859","0.085329998230934","0.079764998009801","0.093258333333333","0.083932497776548","0.29251720768655","0.3157636090009","0.38031372515863","0.36157906734397","0.23486219793944","0.25218809955563","0.36836149841309","0.39669700729863","0.2545045045045","0.38303303303303","0.26651651651652","0.16561561561561","0.16546546546547","0.1975975975976","0.13543543543543","0.3496996996997","0.41561561561561","0.44009009009009","0.13678678678679","0.19009009009009","0.30827647292697","0.33853672903213","0.37307203292764","0.22346446768422","0.35185000270605","0.36320000090202","0.37035226963971","0.36290799682617","0.31529043109137","0.31906636534123","0.37614420039587","0.36497159343901"
"7:15","0.31353373636923","0.2992821925279","0.4497557999287","0.43822360181052","0.27189190010756","0.29233489531495","0.4529313183279","0.35840653452409","0.37597493084977","0.38997400318114","0.44549120547689","0.43391998897298","0.31347159906592","0.28734896700814","0","0","0","0","0.33372533152501","0.42474133514166","0","0","0.40411999511719","0.3552888274347","0.30741533240557","0.26071933518886","0.44139669066156","0.4432591310751","0.33463679583282","0.35386880033671","0.44123080146904","0.42075172787946","0.34157377285662","0.38546314372447","0.43358193559399","0.41683415127296","0.40657679996271","0.43481130008478","0.4300604127416","0.42819868115934","0.31800059566258","0.33370433247956","0.43332187578643","0.43145410197852","0.41000500874837","0.3871210118974","0.42927967041016","0.41434820005334","0.37615305915667","0.36064159360987","0.42841201254368","0.42653300537586","0.13231399717704","0.11530220220753","0.13205733051475","0.1169650693106","0.30072066792806","0.34728386534799","0.44391760162074","0.40661359288953","0.28710519666613","0.34530220080293","0.4382671685791","0.41961750183105","0.33165252960345","0.39874986693776","0.42429326494891","0.42055500183105","0.31221656219683","0.27924959950565","0.43658158844922","0.41419279269142","0.36085972479528","0.39541014233195","0.43529060166715","0.42968600703653","0.29068507769674","0.27335947105141","0.4393347918026","0.43191986576856","0.30875199869792","0.3569944938937","0.42612319432017","0.43542719415741","0.10267583555877","0.093341666666667","0.10758226516134","0.10201766619229","0.28423383564687","0.31363733072917","0.43421104257628","0.4248932002347","0.26407679677124","0.27747200236003","0.42362945726445","0.45362092097161","0.296996996997","0.43258258258258","0.30435435435435","0.20840840840841","0.20630630630631","0.22972972972973","0.15195195195195","0.38453453453453","0.4539039039039","0.46951951951952","0.16486486486486","0.22117117117117","0.34613836792935","0.38056096687098","0.42240659276587","0.24814020164359","0.40193099910021","0.41136599460125","0.42776934033012","0.41289040351448","0.35837967382431","0.37151399910529","0.42651967041016","0.41910194408582"
"7:20","0.3693061960592","0.34307132575496","0.49732681092695","0.48589401245117","0.32253678933449","0.32862239305712","0.50916665608724","0.40145832032283","0.43806619631112","0.4479772057223","0.49904400634766","0.48752760803165","0.35741805991492","0.33533043364197","0","0","0","0","0.41071593581246","0.47980833943685","0","0","0.43947426152903","0.41496827704849","0.35222460519543","0.30190680577154","0.49002917744954","0.49002917744954","0.37317800476074","0.40188400512695","0.49129313373664","0.47467044070902","0.39418773806756","0.44535634480794","0.48487465247599","0.46451733017985","0.45690399938202","0.48104934564336","0.47870106210607","0.47870106210607","0.3593581336985","0.37693543548781","0.48368519610863","0.4799787996596","0.4638084042078","0.44683981118031","0.47517585686569","0.46408225877546","0.4124106106266","0.39885720947548","0.47994019934889","0.4818004308919","0.14373373254726","0.13238632993948","0.14542990027397","0.13220899717883","0.3257855954956","0.3742655942749","0.49771276617597","0.46070810784362","0.31784293713306","0.3837371958532","0.48472620073554","0.47177550415039","0.37490880774612","0.45142080969925","0.47746316152461","0.47374748076518","0.3623634003335","0.32401807124576","0.48854081035856","0.45708173784409","0.38357250183821","0.43368750919104","0.49078882234557","0.47967663299182","0.33345083618164","0.3086802035453","0.48995425637538","0.48258651276283","0.3805941163208","0.42266986317139","0.47461902353649","0.48569963043486","0.1190762655676","0.10791286941346","0.12420906258545","0.11679359639333","0.34041583512282","0.3754300292645","0.4866376701959","0.471835","0.3046333933774","0.33145646152945","0.47140707257074","0.50666979913349","0.35045045045045","0.48933933933934","0.35510510510511","0.26411411411411","0.26186186186186","0.27567567567568","0.18588588588589","0.43408408408408","0.50015015015015","0.50840840840841","0.20375375375375","0.26471471471471","0.38966040514193","0.42977250366211","0.47715800359726","0.26781200539589","0.45333860732895","0.46645169488029","0.47728520386518","0.46070000203451","0.39771187018058","0.41072113779039","0.4811534982419","0.4682490017581"
"7:25","0.43643051140308","0.40853083808462","0.54472646611233","0.53153239410998","0.40415740298964","0.4061681344298","0.5533623431255","0.46436000976563","0.49204366479715","0.50380566292763","0.5492252398495","0.53212133789062","0.4201432058787","0.3922663945989","0","0","0","0","0.50567799825271","0.5185031614248","0","0","0.48630000162601","0.45063799743589","0.40311600341797","0.35128680206318","0.54110773881651","0.53562353525651","0.43956226836878","0.47351986282489","0.53673620413364","0.51665423911851","0.45363666950289","0.50197500212113","0.5273280152111","0.5090180148042","0.52041812993164","0.52961279647624","0.52374225793781","0.52557353156579","0.42507666666667","0.45019482780536","0.53046912397944","0.53046913273195","0.51376415100098","0.50255474421603","0.52905302567161","0.5107466926638","0.47669999294217","0.46907280018349","0.5301608590086","0.5301608590086","0.16058483194987","0.14924943384924","0.1585135981829","0.15096533428081","0.39843786626431","0.45207372813409","0.54133465287828","0.50475798702542","0.38835252455597","0.45913599609375","0.53222930934512","0.51942653738877","0.43266497592293","0.50446091409693","0.52027662993069","0.51843819837503","0.42415679085337","0.37911358984477","0.54168986251256","0.51057929947475","0.45166845542656","0.49721485665048","0.5389551570638","0.52616638539801","0.40117154133213","0.37305203674059","0.53598158499057","0.53051238168424","0.44347679990311","0.47759040337143","0.51553358457603","0.52833050519257","0.13334159926131","0.12408176367957","0.14099013439412","0.13171446547527","0.39141107199631","0.43383001102511","0.53393173935089","0.5229605408994","0.35778278996534","0.40345719573169","0.50819849038458","0.55191449114513","0.40900900900901","0.53333333333333","0.40225225225225","0.31861861861862","0.32462462462462","0.31936936936937","0.21786786786787","0.47732732732733","0.54039039039039","0.54354354354354","0.2466966966967","0.30915915915916","0.45662160673688","0.48469257972215","0.51645119596939","0.30313439511261","0.50522860844793","0.51813590510187","0.52607039711771","0.51145734432205","0.45450961156851","0.47283661189403","0.52641600648928","0.51727684833495"
"7:30","0.5077525922698","0.47626407032785","0.595903984375","0.57728198486328","0.49524811161207","0.48735570025679","0.5966949765166","0.53338007258854","0.54755782779773","0.55529716297626","0.59995734375","0.58120867675781","0.48704719970938","0.45366089436731","0","0","0","0","0.57832318884735","0.56720159076157","0","0","0.52341299109411","0.48534658967915","0.4594806115167","0.40464547543608","0.59189179985638","0.58103140168025","0.48778287625755","0.52129468010155","0.58904940158679","0.56375279147549","0.504657080896","0.55202561333822","0.56431032227055","0.55173015931654","0.57136487095734","0.57318450256348","0.57277105979484","0.57277105979484","0.48096987646942","0.50948586777064","0.58019200520833","0.56931340683978","0.56059628464038","0.55506407225666","0.5713713683883","0.54974217163086","0.53136402226194","0.52949301508395","0.57800672727324","0.58163059043509","0.17414066679986","0.16278366836087","0.17164722780479","0.16787476251982","0.47738454752808","0.52061227660726","0.58906247813304","0.55281248758952","0.46733979081395","0.51989206978219","0.5763644060449","0.56911453761717","0.47295819053376","0.55334239339949","0.56861665739568","0.56134998049672","0.4769093375651","0.42371560201047","0.58721292365653","0.54758506096261","0.5031555283872","0.5386943969923","0.59293654478912","0.57305147095795","0.47376235687618","0.44242399414062","0.57779999828339","0.57060000514984","0.51345672780666","0.53192638534079","0.56718865561263","0.57802665364583","0.15025230331273","0.14097746772741","0.15762966832113","0.14835733293986","0.46342567464193","0.50125634195963","0.57381226152649","0.56476158639119","0.41448139450178","0.47422645604486","0.55044075719569","0.59526494116488","0.45780780780781","0.57267267267267","0.4475975975976","0.35645645645646","0.37267267267267","0.35555555555556","0.24399399399399","0.51486486486486","0.57297297297297","0.57357357357357","0.28573573573574","0.34924924924925","0.51573200683594","0.53783481239862","0.56514033950345","0.32996903012177","0.55481014496965","0.56758538375231","0.56978251281738","0.55350301072613","0.50613734423145","0.52782894088132","0.57114892389479","0.55668946259454"
"7:35","0.60037846959419","0.57361000976563","0.63746801723353","0.62083840644099","0.59417280398483","0.60369479502602","0.63982966487726","0.61356100536823","0.60303059932938","0.61993799194336","0.64048214630686","0.6181397405894","0.59175015454343","0.56677368347168","0","0","0","0","0.62801459412088","0.6096515944464","0","0","0.540913325634","0.51669333333333","0.57670286221581","0.54180683573405","0.62240233846505","0.61164033162276","0.57464599826574","0.59283099826574","0.62346521191324","0.60196641503741","0.56360868283717","0.60862535052109","0.60186799723307","0.59301699727376","0.61642400909233","0.5933966634051","0.61225412052078","0.60507226083348","0.57082477873694","0.5799726205095","0.61980401123047","0.61082134440104","0.60548319554707","0.60548319554707","0.61263950561523","0.59133030880693","0.60101626749236","0.59002206055126","0.62579680051918","0.623998544126","0.1889100016276","0.17757539882757","0.1886","0.18482799910069","0.56096040598036","0.58281600260417","0.62830470455707","0.58869809922733","0.57974699378745","0.5871088710179","0.61601657288354","0.60524077454748","0.55238517366727","0.60927533858379","0.60346720411695","0.60346719555279","0.53931478835824","0.50054052576936","0.63298740746698","0.57755630866769","0.57339540685218","0.58435200520833","0.63626693145981","0.61660699157715","0.56373386915538","0.52050827543996","0.6190248547924","0.61367306847598","0.56523609649776","0.58118319804109","0.60598507386945","0.61671048887046","0.16675799926758","0.15749367039251","0.1762028326685","0.16692900146484","0.55804568424177","0.57098051433547","0.61735387973512","0.60658607284031","0.48424025931619","0.56735612388534","0.58324198620129","0.63979879073702","0.50855855855856","0.61516516516516","0.48813813813814","0.42972972972973","0.44174174174174","0.41036036036036","0.28978978978979","0.55645645645646","0.60720720720721","0.60525525525526","0.33903903903904","0.3987987987988","0.5936358131773","0.59000499927807","0.58745200352351","0.40826066490491","0.59223623117631","0.60833934163411","0.61345680492833","0.59551947990405","0.55636879152063","0.59203346636489","0.61425583674908","0.59992915812731"
"7:40","0.65047499299049","0.64863749474287","0.65164982746935","0.64247166951497","0.63393750876188","0.65598749649525","0.66220798538717","0.64565280110219","0.62931450027513","0.65667599990892","0.66027131926219","0.63629500879447","0.65510687906831","0.64593171264578","0","0","0","0","0.64775385335808","0.62955853745855","0","0","0.54585360719147","0.56552401202774","0.64099898633957","0.60877001707554","0.6350315910305","0.62258000284831","0.62346859207414","0.61993619545917","0.63925196548748","0.61971928465242","0.61208880808818","0.62103746613935","0.6240536388003","0.60487882420111","0.63946308264344","0.60432774898459","0.62826938341707","0.62292998860677","0.61902358974876","0.61549639316139","0.64141199472713","0.62537670972662","0.61678769032475","0.62739148001687","0.63143311531531","0.60329127561703","0.63516333163182","0.62089000340303","0.63650721693624","0.64185600350443","0.20737800805696","0.19201667073568","0.20379600359917","0.20190900089979","0.60250800271225","0.61123999430339","0.64657560893669","0.60560801421992","0.64386527470134","0.61718577457927","0.63186448573478","0.62118509601711","0.61848878073362","0.63270689998665","0.62068999430339","0.61714319771843","0.59073661596146","0.55791790592314","0.64744183305426","0.59437281471923","0.62347833048503","0.61279014072692","0.64878751695156","0.63990000847578","0.62018570359163","0.57099250793457","0.63628797142537","0.62921811163127","0.60240833333333","0.60240833333333","0.61933664957682","0.6299538391585","0.1829039334086","0.1773048342009","0.19463499116103","0.18351299513857","0.62811000569661","0.61554781756293","0.63271649439033","0.6220227045399","0.53244170236998","0.61678890689351","0.59838868326823","0.65822755327349","0.56801801801802","0.64399399399399","0.54264264264264","0.49834834834835","0.52552552552553","0.46576576576577","0.34444444444444","0.59594594594595","0.63213213213213","0.63048048048048","0.41156156156156","0.44579579579579","0.62497166951497","0.6124722395305","0.61318368815784","0.60258109841576","0.61105250844558","0.62699299324353","0.63045631619803","0.60736920519969","0.60302400861359","0.62430718802338","0.62741780476239","0.61323888469073"
"7:45","0.66603985667642","0.65691600585937","0.65799530646928","0.65435996801694","0.64235000352065","0.67372918426991","0.67585432999913","0.66124126010885","0.63677972701829","0.67115137054838","0.66697666666667","0.64870332461993","0.67287751758099","0.66365998241901","0","0","0","0","0.65548544868679","0.63737812415047","0","0","0.57264102747453","0.62454204433963","0.64867801188151","0.62202001139323","0.64783219533345","0.63190189371866","0.63273673414383","0.63098397742526","0.65280334174633","0.62633832492034","0.63066932197316","0.63599892533722","0.63049540846182","0.61830350325092","0.64869816606461","0.61520558822896","0.63775199707031","0.63775198017565","0.62634458503253","0.62283564674473","0.65158080936673","0.63741600585937","0.62575305081457","0.63981493746668","0.64106337763751","0.61136833902995","0.64518618649451","0.63458037127396","0.64732751691341","0.65619500845671","0.22089584259232","0.2093708396004","0.21800550826319","0.22179690923223","0.61565319624659","0.62608800292969","0.65709047644221","0.61812553786259","0.65070324387385","0.62942682198985","0.64670701986758","0.6289889944404","0.6269536669124","0.64108220380955","0.63324007901723","0.62618448581107","0.60211709693581","0.57810103686997","0.66067500305176","0.59901201956876","0.63704399191316","0.62465704532668","0.66359999084473","0.65121280282898","0.62774399215953","0.58240694315058","0.65101500838995","0.63693898825407","0.60830400333404","0.61704399499893","0.62988903541209","0.64044583329468","0.19866349012359","0.19298739330567","0.21091519364243","0.1998143911911","0.64366119826933","0.62597818173103","0.64141571855888","0.6343282586839","0.5587733416597","0.62163532334169","0.61393499145508","0.66655798235845","0.61891891891892","0.66531531531531","0.58963963963964","0.56831831831832","0.59279279279279","0.52372372372372","0.40975975975976","0.62792792792793","0.65600600600601","0.6533033033033","0.47762762762763","0.5006006006006","0.63746399190203","0.61798594354254","0.62695198046176","0.61650279047572","0.62257979041023","0.63840810878649","0.64664620138454","0.62007168375651","0.61668833618164","0.63783193291861","0.63696311569503","0.6246461524984"
"7:50","0.66892587281176","0.66892587281176","0.66931767830356","0.66569973977845","0.6543643135368","0.67812615854327","0.6782880731706","0.66374035364596","0.64615914354245","0.68256248474121","0.67761038704739","0.65575196505038","0.67627368140427","0.67079036915378","0","0","0","0","0.66533402061876","0.64735199456978","0","0","0.62059748596191","0.65657416896979","0.65685279899712","0.63742971735408","0.65810878217386","0.65281568712409","0.63968685895824","0.64143940726417","0.66590299329758","0.63603398827076","0.64556336505254","0.64733203007317","0.64070065353409","0.63365998535156","0.658625","0.62525465661685","0.64656837114792","0.65185365763346","0.64506451982466","0.63622800292969","0.65835321111803","0.6459648561519","0.63784969521395","0.65008241710911","0.64618306727244","0.62702397753016","0.65721357306283","0.64311785310713","0.6615","0.66502799663544","0.23816680586818","0.2266426120839","0.23615386949202","0.23234493977489","0.62188898009078","0.64291060141856","0.66931933730427","0.62704653484325","0.66199815001364","0.6391099294781","0.65506722622948","0.63745787553291","0.64056719624914","0.65112601140245","0.64501581848144","0.64501581848144","0.61221598231697","0.6037129985555","0.67132238974406","0.61698559952138","0.64614361902847","0.64264148898621","0.67504494018879","0.66267501831055","0.64219667494297","0.5988050082763","0.65777499389648","0.65777499389648","0.62290505086034","0.62990397745387","0.6418889930083","0.65068198429712","0.21805539911923","0.20849156114413","0.22694846556802","0.21578706300459","0.65023801741314","0.63793620383434","0.65493702951797","0.6478566360425","0.56683250528971","0.63659652257379","0.6200214595981","0.67575374811754","0.66786786786787","0.68798798798799","0.64429429429429","0.63708708708709","0.6548048048048","0.58633633633634","0.48858858858859","0.66411411411411","0.68498498498498","0.68198198198198","0.56816816816817","0.55960960960961","0.64801518044039","0.62853930755679","0.63379679039561","0.62683198046494","0.62693959955571","0.64625708138491","0.65412479897613","0.63126557906443","0.62494611169993","0.64952266299311","0.64773434469207","0.64073180965665"
